ward_code,ward_name,ward_name_en,ward_slug,level,level_name,province_code,province_name,province_name_en,province_slug,lat,lon
28987,Lương Hòa,Luong Hoa,luong-hoa-28987,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.214,106.446
28993,Lương Phú,Luong Phu,luong-phu-28993,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.197,106.417
29077,Lộc Thuận,Loc Thuan,loc-thuan-29077,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.22,106.586
29857,Lục Sĩ Thành,Luc Si Thanh,luc-si-thanh-29857,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.941,105.918
28903,Mỏ Cày,Mo Cay,mo-cay-28903,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.13,106.334
29122,Mỹ Chánh Hòa,My Chanh Hoa,my-chanh-hoa-29122,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.117,106.582
29419,Mỹ Long,My Long,my-long-29419,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.808,106.51
29788,Mỹ Thuận,My Thuan,my-thuan-29788,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.269,105.897
29254,Nguyệt Hóa,Nguyet Hoa,nguyet-hoa-29254,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.933,106.312
29767,Ngãi Tứ,Ngai Tu,ngai-tu-29767,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.011,105.931
29530,Ngũ Lạc,Ngu Lac,ngu-lac-29530,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.678,106.43
28948,Nhuận Phú Tân,Nhuan Phu Tan,nhuan-phu-tan-28948,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.124,106.244
29623,Nhơn Phú,Nhon Phu,nhon-phu-29623,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.223,106.068
29302,Nhị Long,Nhi Long,nhi-long-29302,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.026,106.293
29446,Nhị Trường,Nhi Truong,nhi-truong-29446,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.773,106.375
29329,Phong Thạnh,Phong Thanh,phong-thanh-29329,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.85,106.614
28756,Phú Khương,Phu Khuong,phu-khuong-28756,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.227,106.407
28879,Phú Phụng,Phu Phung,phu-phung-28879,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.263,106.077
29611,Phú Quới,Phu Quoi,phu-quoi-29611,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.173,105.921
29062,Phú Thuận,Phu Thuan,phu-thuan-29062,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.28,106.485
28858,Phú Tân,Phu Tan,phu-tan-28858,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.125,106.256
28810,Phú Túc,Phu Tuc,phu-tuc-28810,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.301,106.358
29557,Phước Hậu,Phuoc Hau,phuoc-hau-29557,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.222,105.963
29020,Phước Long,Phuoc Long,phuoc-long-29020,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.138,106.429
28915,Phước Mỹ Trung,Phuoc My Trung,phuoc-my-trung-28915,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.19,106.272
29668,Quới An,Quoi An,quoi-an-29668,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.137,106.164
29677,Quới Thiện,Quoi Thien,quoi-thien-29677,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.113,106.226
29191,Quới Điền,Quoi Dien,quoi-dien-29191,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.971,106.48
29386,Song Lộc,Song Loc,song-loc-29386,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.887,106.274
29740,Song Phú,Song Phu,song-phu-29740,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.103,105.891
28783,Sơn Đông,Son Dong,son-dong-28783,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.271,106.339
29719,Tam Bình,Tam Binh,tam-binh-29719,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.049,105.999
29335,Tam Ngãi,Tam Ngai,tam-ngai-29335,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.918,106.046
29590,Thanh Đức,Thanh Duc,thanh-duc-29590,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.244,106.004
28969,Thành Thới,Thanh Thoi,thanh-thoi-28969,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.053,106.315
29221,Thạnh Hải,Thanh Hai,thanh-hai-29221,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.91,106.655
29227,Thạnh Phong,Thanh Phong,thanh-phong-29227,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.85,106.614
29182,Thạnh Phú,Thanh Phu,thanh-phu-29182,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.949,106.517
29104,Thạnh Phước,Thanh Phuoc,thanh-phuoc-29104,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.137,106.694
29089,Thạnh Trị,Thanh Tri,thanh-tri-29089,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.194,106.597
29107,Thới Thuận,Thoi Thuan,thoi-thuan-29107,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.107,106.76
28861,Tiên Thủy,Tien Thuy,tien-thuy-28861,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.263,106.24
29341,Tiểu Cần,Tieu Can,tieu-can-29341,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.818,106.192
29683,Trung Hiệp,Trung Hiep,trung-hiep-29683,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.111,106.123
29698,Trung Ngãi,Trung Ngai,trung-ngai-29698,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,14.352,108.007
29659,Trung Thành,Trung Thanh,trung-thanh-29659,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.096,106.185
29836,Trà Côn,Tra Con,tra-con-29836,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.016,106.006
29461,Trà Cú,Tra Cu,tra-cu-29461,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.686,106.26
29242,Trà Vinh,Tra Vinh,tra-vinh-29242,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.582,106.531
29821,Trà Ôn,Tra On,tra-on-29821,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.966,105.922
29516,Trường Long Hòa,Truong Long Hoa,truong-long-hoa-29516,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.281,105.998
29278,Tân An,Tan An,tan-an-29278,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.91,106.153
29029,Tân Hào,Tan Hao,tan-hao-29029,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.11,106.447
29371,Tân Hòa,Tan Hoa,tan-hoa-29371,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.771,106.121
29593,Tân Hạnh,Tan Hanh,tan-hanh-29593,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.221,105.933
29653,Tân Long Hội,Tan Long Hoi,tan-long-hoi-29653,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.139,106.072
29785,Tân Lược,Tan Luoc,tan-luoc-29785,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.161,105.736
29566,Tân Ngãi,Tan Ngai,tan-ngai-29566,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.253,105.903
28840,Tân Phú,Tan Phu,tan-phu-28840,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.125,106.256
29800,Tân Quới,Tan Quoi,tan-quoi-29800,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.103,105.757
28921,Tân Thành Bình,Tan Thanh Binh,tan-thanh-binh-28921,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.173,106.316
29167,Tân Thủy,Tan Thuy,tan-thuy-29167,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.982,106.606
29137,Tân Xuân,Tan Xuan,tan-xuan-29137,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.123,106.629
29365,Tập Ngãi,Tap Ngai,tap-ngai-29365,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.842,106.218
29467,Tập Sơn,Tap Son,tap-son-29467,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.757,106.284
29431,Vinh Kim,Vinh Kim,vinh-kim-29431,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.855,106.442
28894,Vĩnh Thành,Vinh Thanh,vinh-thanh-28894,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.206,106.216
29845,Vĩnh Xuân,Vinh Xuan,vinh-xuan-29845,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.966,106.031
29497,Đôn Châu,Don Chau,don-chau-29497,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.659,106.367
29536,Đông Hải,Dong Hai,dong-hai-29536,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,19.802,105.805
29812,Đông Thành,Dong Thanh,dong-thanh-29812,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.046,105.863
29491,Đại An,Dai An,dai-an-29491,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,9.617,106.287
29194,Đại Điền,Dai Dien,dai-dien-29194,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.003,106.443
28945,Đồng Khởi,Dong Khoi,dong-khoi-28945,2,Xã/Phường,86,Vĩnh Long,Vinh Long,vinh-long-86,10.25,106.373
03301,Búng Lao,Bung Lao,bung-lao-03301,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.546,103.289
03283,Chiềng Sinh,Chieng Sinh,chieng-sinh-03283,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.61,103.336
03175,Chà Tở,Cha To,cha-to-03175,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.99,102.938
03166,Mường Chà,Muong Cha,muong-cha-03166,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.827,103.143
03151,Mường Lay,Muong Lay,muong-lay-03151,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.031,103.127
03214,Mường Luân,Muong Luan,muong-luan-03214,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.247,103.38
03313,Mường Lạn,Muong Lan,muong-lan-03313,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.451,103.318
03268,Mường Mùn,Muong Mun,muong-mun-03268,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.725,103.318
03368,Mường Nhà,Muong Nha,muong-nha-03368,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.127,103.1
03160,Mường Nhé,Muong Nhe,muong-nhe-03160,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.264,102.373
03325,Mường Phăng,Muong Phang,muong-phang-03325,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.449,103.135
03202,Mường Pồn,Muong Pon,muong-pon-03202,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.587,103.03
03334,Mường Thanh,Muong Thanh,muong-thanh-03334,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.387,103.017
03163,Mường Toong,Muong Toong,muong-toong-03163,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.157,102.572
03181,Mường Tùng,Muong Tung,muong-tung-03181,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.952,103.093
03256,Mường Ảng,Muong Ang,muong-ang-03256,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.527,103.259
03172,Na Sang,Na Sang,na-sang-03172,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.759,103.09
03203,Na Son,Na Son,na-son-03203,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.297,103.22
03176,Nà Bủng,Na Bung,na-bung-03176,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.726,102.716
03169,Nà Hỳ,Na Hy,na-hy-03169,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.833,102.733
03316,Nà Tấu,Na Tau,na-tau-03316,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.562,103.144
03358,Núa Ngam,Nua Ngam,nua-ngam-03358,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.179,103.053
03162,Nậm Kè,Nam Ke,nam-ke-03162,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.062,102.514
03194,Nậm Nèn,Nam Nen,nam-nen-03194,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.804,103.226
03193,Pa Ham,Pa Ham,pa-ham-03193,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.931,103.238
03382,Phình Giàng,Phinh Giang,phinh-giang-03382,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.125,103.224
03370,Pu Nhi,Pu Nhi,pu-nhi-03370,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.346,103.134
03260,Pú Nhung,Pu Nhung,pu-nhung-03260,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.723,103.49
03295,Quài Tở,Quai To,quai-to-03295,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.542,103.457
03164,Quảng Lâm,Quang Lam,quang-lam-03164,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.986,102.603
03356,Sam Mứn,Sam Mun,sam-mun-03356,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.207,102.949
03199,Si Pa Phìn,Si Pa Phin,si-pa-phin-03199,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.81,102.92
03244,Sáng Nhè,Sang Nhe,sang-nhe-03244,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.847,103.459
03226,Sín Chải,Sin Chai,sin-chai-03226,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.054,103.348
03158,Sín Thầu,Sin Thau,sin-thau-03158,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.376,102.254
03241,Sính Phình,Sinh Phinh,sinh-phinh-03241,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.944,103.327
03352,Thanh An,Thanh An,thanh-an-03352,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.302,103.046
03328,Thanh Nưa,Thanh Nua,thanh-nua-03328,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.42,103.006
03349,Thanh Yên,Thanh Yen,thanh-yen-03349,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.306,102.947
03253,Tuần Giáo,Tuan Giao,tuan-giao-03253,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.646,103.371
03385,Tìa Dình,Tia Dinh,tia-dinh-03385,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.141,103.338
03217,Tủa Chùa,Tua Chua,tua-chua-03217,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.971,103.377
03220,Tủa Thàng,Tua Thang,tua-thang-03220,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,22.032,103.439
03208,Xa Dung,Xa Dung,xa-dung-03208,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.318,103.3
03127,Điện Biên Phủ,Dien Bien Phu,dien-bien-phu-03127,2,Xã/Phường,11,Điện Biên,Dien Bien,dien-bien-11,21.49,103.105
20275,An Hải,An Hai,an-hai-20275,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.07,108.236
20305,An Khê,An Khe,an-khe-20305,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.05,108.186
20575,An Thắng,An Thang,an-thang-20575,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.906,108.225
20458,Avương,Avuong,avuong-20458,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.97,107.555
20308,Bà Nà,Ba Na,ba-na-20308,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.998,107.995
20335,Bàn Thạch,Ban Thach,ban-thach-20335,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.585,108.467
20710,Bến Giằng,Ben Giang,ben-giang-20710,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.69,107.766
20494,Bến Hiên,Ben Hien,ben-hien-20494,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.847,107.718
20364,Chiên Đàn,Chien Dan,chien-dan-20364,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.564,108.432
20260,Cẩm Lệ,Cam Le,cam-le-20260,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.015,108.201
20635,Duy Nghĩa,Duy Nghia,duy-nghia-20635,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.842,108.379
20623,Duy Xuyên,Duy Xuyen,duy-xuyen-20623,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.782,108.205
20587,Gò Nổi,Go Noi,go-noi-20587,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.855,108.225
20779,Hiệp Đức,Hiep Duc,hiep-duc-20779,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.571,108.063
20333,Hoàng Sa,Hoang Sa,hoang-sa-20333,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.095,108.252
20515,Hà Nha,Ha Nha,ha-nha-20515,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.86,108.008
20257,Hòa Cường,Hoa Cuong,hoa-cuong-20257,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.042,108.218
20200,Hòa Khánh,Hoa Khanh,hoa-khanh-20200,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.05,108.155
20332,Hòa Tiến,Hoa Tien,hoa-tien-20332,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.96,108.133
20320,Hòa Vang,Hoa Vang,hoa-vang-20320,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.97,108.028
20314,Hòa Xuân,Hoa Xuan,hoa-xuan-20314,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.005,108.22
20443,Hùng Sơn,Hung Son,hung-son-20443,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.809,107.307
20350,Hương Trà,Huong Tra,huong-tra-20350,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.559,108.51
20242,Hải Châu,Hai Chau,hai-chau-20242,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.059,108.219
20194,Hải Vân,Hai Van,hai-van-20194,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.135,108.115
20410,Hội An,Hoi An,hoi-an-20410,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.888,108.337
20401,Hội An Tây,Hoi An Tay,hoi-an-tay-20401,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.897,108.311
20413,Hội An Đông,Hoi An Dong,hoi-an-dong-20413,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.879,108.364
20722,Khâm Đức,Kham Duc,kham-duc-20722,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.44,107.79
20704,La Dêê,La Dee,la-dee-20704,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.553,107.441
20698,La Êê,La Ee,la-ee-20698,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.66,107.352
20197,Liên Chiểu,Lien Chieu,lien-chieu-20197,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.077,108.139
20875,Lãnh Ngọc,Lanh Ngoc,lanh-ngoc-20875,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.444,108.203
20707,Nam Giang,Nam Giang,nam-giang-20707,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.675,107.513
20599,Nam Phước,Nam Phuoc,nam-phuoc-20599,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.828,108.258
20944,Nam Trà My,Nam Tra My,nam-tra-my-20944,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.125,108.152
20285,Ngũ Hành Sơn,Ngu Hanh Son,ngu-hanh-son-20285,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.004,108.263
20656,Nông Sơn,Nong Son,nong-son-20656,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.887,108.187
20965,Núi Thành,Nui Thanh,nui-thanh-20965,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.434,108.656
20392,Phú Ninh,Phu Ninh,phu-ninh-20392,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.526,108.423
20542,Phú Thuận,Phu Thuan,phu-thuan-20542,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.783,107.994
20740,Phước Chánh,Phuoc Chanh,phuoc-chanh-20740,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.322,107.804
20728,Phước Hiệp,Phuoc Hiep,phuoc-hiep-20728,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.469,107.917
20734,Phước Năng,Phuoc Nang,phuoc-nang-20734,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.061,108.215
20752,Phước Thành,Phuoc Thanh,phuoc-thanh-20752,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.314,107.886
20770,Phước Trà,Phuoc Tra,phuoc-tra-20770,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.482,108.066
20356,Quảng Phú,Quang Phu,quang-phu-20356,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.598,108.496
20669,Quế Phước,Que Phuoc,que-phuoc-20669,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.642,107.986
20641,Quế Sơn,Que Son,que-son-20641,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.713,108.25
20662,Quế Sơn Trung,Que Son Trung,que-son-trung-20662,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.713,108.25
20476,Sông Kôn,Song Kon,song-kon-20476,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.867,107.912
20485,Sông Vàng,Song Vang,song-vang-20485,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.886,107.878
20857,Sơn Cẩm Hà,Son Cam Ha,son-cam-ha-20857,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.538,108.255
20263,Sơn Trà,Son Tra,son-tra-20263,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.102,108.249
20984,Tam Anh,Tam Anh,tam-anh-20984,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.483,108.571
20992,Tam Hải,Tam Hai,tam-hai-20992,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.494,108.664
20341,Tam Kỳ,Tam Ky,tam-ky-20341,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.576,108.499
21004,Tam Mỹ,Tam My,tam-my-21004,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.367,108.555
20971,Tam Xuân,Tam Xuan,tam-xuan-20971,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.561,108.485
20209,Thanh Khê,Thanh Khe,thanh-khe-20209,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.066,108.182
20611,Thu Bồn,Thu Bon,thu-bon-20611,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.868,108.346
20794,Thăng An,Thang An,thang-an-20794,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.772,108.403
20791,Thăng Bình,Thang Binh,thang-binh-20791,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.723,108.362
20827,Thăng Phú,Thang Phu,thang-phu-20827,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.637,108.353
20836,Thăng Trường,Thang Truong,thang-truong-20836,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.684,108.467
20848,Thăng Điền,Thang Dien,thang-dien-20848,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.672,108.42
20506,Thượng Đức,Thuong Duc,thuong-duc-20506,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.993,108.256
20878,Thạnh Bình,Thanh Binh,thanh-binh-20878,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,16.079,108.213
20695,Thạnh Mỹ,Thanh My,thanh-my-20695,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.75,107.836
20854,Tiên Phước,Tien Phuoc,tien-phuoc-20854,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.489,108.308
20929,Trà Giáp,Tra Giap,tra-giap-20929,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.199,108.248
20938,Trà Leng,Tra Leng,tra-leng-20938,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.229,108.0
20950,Trà Linh,Tra Linh,tra-linh-20950,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.024,108.041
20908,Trà Liên,Tra Lien,tra-lien-20908,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.34,108.374
20900,Trà My,Tra My,tra-my-20900,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.339,108.22
20923,Trà Tân,Tra Tan,tra-tan-20923,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.257,108.182
20941,Trà Tập,Tra Tap,tra-tap-20941,2,Xã/Phường,48,Đà Nẵng,Da Nang,da-nang-48,15.181,108.076
